Product ID*;Attribute (Name:Type:Position)*;Value (Value:Position)*
70;Terminy:select:1;12'20 23.11:16
70;Terminy:select:1;14'40 23.11:17
70;Terminy:select:1;17'00 23.11:18
70;Terminy:select:1;10'00 24.11:19
70;Terminy:select:1;12'20 24.11:20
70;Terminy:select:1;14'40 24.11:21
70;Terminy:select:1;17'00 24.11:22
70;Terminy:select:1;10'00 25.11:23
70;Terminy:select:1;12'40 25.11:24
70;Terminy:select:1;14'00 25.11:25
70;Terminy:select:1;17'00 25.11:26
71;Terminy:select:1;10'10 19.11:0
71;Terminy:select:1;12'40 19.11:1
71;Terminy:select:1;16'00 19.11:2
71;Terminy:select:1;10'40 20.11:3
71;Terminy:select:1;12'30 20.11:4
71;Terminy:select:1;16'00 20.11:5
71;Terminy:select:1;10'40 21.11:6
71;Terminy:select:1;12'30 21.11:7
71;Terminy:select:1;16'00 21.11:8
71;Terminy:select:1;10'40 22.11:9
71;Terminy:select:1;12'30 22.11:10
71;Terminy:select:1;16'00 22.11:11
71;Terminy:select:1;10'40 23.11:12
71;Terminy:select:1;12'30 23.11:13
71;Terminy:select:1;16'00 23.11:14
71;Terminy:select:1;10'40 24.11:15
71;Terminy:select:1;12'30 24.11:16
71;Terminy:select:1;16'00 24.11:17
71;Terminy:select:1;11'10 25.11:18
71;Terminy:select:1;12'15 25.11:19
71;Terminy:select:1;16'20 25.11:20
72;Terminy:select:1;15'50 19.11:0
72;Terminy:select:1;18'15 19.11:1
72;Terminy:select:1;20'50 19.11:2
72;Terminy:select:1;14'15 20.11:3
72;Terminy:select:1;18'15 20.11:4
72;Terminy:select:1;20'50 20.11:5
72;Terminy:select:1;14'15 21.11:6
72;Terminy:select:1;18'15 21.11:7
72;Terminy:select:1;20'50 21.11:8
72;Terminy:select:1;15'45 22.11:9
72;Terminy:select:1;18'15 22.11:10
72;Terminy:select:1;20'50 22.11:11
72;Terminy:select:1;15'45 23.11:12
72;Terminy:select:1;18'15 23.11:13
72;Terminy:select:1;20'50 23.11:14
72;Terminy:select:1;15'45 24.11:15
72;Terminy:select:1;18'15 24.11:16
72;Terminy:select:1;20'45 24.11:17
72;Terminy:select:1;15'00 25.11:18
72;Terminy:select:1;18'15 25.11:19
72;Terminy:select:1;21'45 25.11:20
73;Terminy:select:1;11'40 19.11:0
74;Terminy:select:1;11'15 20.11:0
74;Terminy:select:1;15'50 20.11:1
74;Terminy:select:1;11'15 21.11:2
74;Terminy:select:1;15'50 21.11:3
75;Terminy:select:1;17'00 20.11:0
76;Terminy:select:1;10'00 22.11:0
77;Terminy:select:1;13'00* 25.11:0
77;Terminy:select:1;18'00* 25.11:1
78;Terminy:select:1;9'00 25.11:0
78;Terminy:select:1;10'30 25.11:1
79;Terminy:select:1;9'00 25.11:0
80;Terminy:select:1;13'00* 18.11:0
80;Terminy:select:1;18'00* 18.11:1
81;Terminy:select:1;10'20 18.11:0
81;Terminy:select:1;14'20 18.11:1
81;Terminy:select:1;17'40 18.11:2
81;Terminy:select:1;20'15 18.11:3
81;Terminy:select:1;10'50 19.11:4
81;Terminy:select:1;16'00 19.11:5
81;Terminy:select:1;19'00 19.11:6
81;Terminy:select:1;21'40 19.11:7
81;Terminy:select:1;10'50 20.11:8
81;Terminy:select:1;16'00 20.11:9
81;Terminy:select:1;19'00 20.11:10
81;Terminy:select:1;21'40 20.11:11
81;Terminy:select:1;10'50 21.11:12
81;Terminy:select:1;16'00 21.11:13
81;Terminy:select:1;19'00 21.11:14
81;Terminy:select:1;21'40 21.11:15
81;Terminy:select:1;10'50 22.11:16
81;Terminy:select:1;16'00 22.11:17
81;Terminy:select:1;19'00 22.11:18
81;Terminy:select:1;21'40 22.11:19
81;Terminy:select:1;12'40 23.11:20
81;Terminy:select:1;16'00 23.11:21
81;Terminy:select:1;19'00 23.11:22
81;Terminy:select:1;21'40 23.11:23
81;Terminy:select:1;10'50 24.11:24
81;Terminy:select:1;16'00 24.11:25
81;Terminy:select:1;19'00 24.11:26
81;Terminy:select:1;21'40 24.11:27
81;Terminy:select:1;11'00 25.11:28
81;Terminy:select:1;14'15 25.11:29
81;Terminy:select:1;19'00 25.11:30
81;Terminy:select:1;21'40 25.11:31
82;Terminy:select:1;11'15 18.11:0
82;Terminy:select:1;13'15 18.11:1
82;Terminy:select:1;15'30 18.11:2
82;Terminy:select:1;17'00 18.11:3
82;Terminy:select:1;11'10 19.11:4
82;Terminy:select:1;16'45 19.11:5
82;Terminy:select:1;10'00 20.11:6
82;Terminy:select:1;12'15 20.11:7
82;Terminy:select:1;16'45 20.11:8
82;Terminy:select:1;10'00 21.11:9
82;Terminy:select:1;12'15 21.11:10
82;Terminy:select:1;16'45 21.11:11
82;Terminy:select:1;10'00 22.11:12
82;Terminy:select:1;12'15 22.11:13
82;Terminy:select:1;16'45 22.11:14
82;Terminy:select:1;10'00 23.11:15
82;Terminy:select:1;12'15 23.11:16
82;Terminy:select:1;16'45 23.11:17
82;Terminy:select:1;10'00 24.11:18
82;Terminy:select:1;12'15 24.11:19
82;Terminy:select:1;16'45 24.11:20
82;Terminy:select:1;10'00 25.11:21
82;Terminy:select:1;12'15 25.11:22
82;Terminy:select:1;16'45 25.11:23
83;Terminy:select:1;18'15 18.11:0
83;Terminy:select:1;21'30 18.11:1
83;Terminy:select:1;20'20 19.11:2
83;Terminy:select:1;20'15 20.11:3
83;Terminy:select:1;20'15 21.11:4
83;Terminy:select:1;20'15 22.11:5
83;Terminy:select:1;20'15 23.11:6
83;Terminy:select:1;20'15 24.11:7
83;Terminy:select:1;20'15 25.11:8
84;Terminy:select:1;14'40 18.11:0
84;Terminy:select:1;9'30 18.11:1
84;Terminy:select:1;11'45 19.11:2
84;Terminy:select:1;11'40 20.11:3
84;Terminy:select:1;11'40 21.11:4
84;Terminy:select:1;11'40 22.11:5
84;Terminy:select:1;11'45 23.11:6
84;Terminy:select:1;9'30 24.11:7
84;Terminy:select:1;11'20 25.11:8
85;Terminy:select:1;16'00 18.11:0
85;Terminy:select:1;19'15 18.11:1
85;Terminy:select:1;21'40 18.11:2
85;Terminy:select:1;13'20 19.11:3
85;Terminy:select:1;15'30 19.11:4
85;Terminy:select:1;18'15 19.11:5
85;Terminy:select:1;21'30 19.11:6
85;Terminy:select:1;13'00 20.11:7
85;Terminy:select:1;15'15 20.11:8
85;Terminy:select:1;18'15 20.11:9
85;Terminy:select:1;21'30 20.11:10
85;Terminy:select:1;13'00 21.11:11
85;Terminy:select:1;15'15 21.11:12
85;Terminy:select:1;18'15 21.11:13
85;Terminy:select:1;21'30 21.11:14
85;Terminy:select:1;13'00 22.11:15
85;Terminy:select:1;15'15 22.11:16
85;Terminy:select:1;18'15 22.11:17
85;Terminy:select:1;21'30 22.11:18
85;Terminy:select:1;15'15 23.11:19
85;Terminy:select:1;18'15 23.11:20
85;Terminy:select:1;21'30 23.11:21
85;Terminy:select:1;13'00 24.11:22
85;Terminy:select:1;15'15 24.11:23
85;Terminy:select:1;18'15 24.11:24
85;Terminy:select:1;21'30 24.11:25
85;Terminy:select:1;15'15 25.11:26
85;Terminy:select:1;18'45 25.11:27
85;Terminy:select:1;21'00 25.11:28
86;Terminy:select:1;12'40 18.11:0
86;Terminy:select:1;19'45 18.11:1
86;Terminy:select:1;15'00 19.11:2
86;Terminy:select:1;15'00 20.11:3
86;Terminy:select:1;15'00 21.11:4
86;Terminy:select:1;15'00 22.11:5
86;Terminy:select:1;15'00 23.11:6
86;Terminy:select:1;15'00 24.11:7
86;Terminy:select:1;14'40 25.11:8
87;Terminy:select:1;16'30 18.11:0
87;Terminy:select:1;21'50 18.11:1
87;Terminy:select:1;9'30 19.11:2
88;Terminy:select:1;13'30 18.11:0
88;Terminy:select:1;18'45 18.11:1
89;Terminy:select:1;10'00 18.11:0
90;Terminy:select:1;11'00 18.11:0
91;Terminy:select:1;9'15 18.11:0
91;Terminy:select:1;12'00 18.11:1
91;Terminy:select:1;10'30 23.11:2
92;Terminy:select:1;13'30 19.11:0
92;Terminy:select:1;19'20 19.11:1
92;Terminy:select:1;21'50 19.11:2
92;Terminy:select:1;13'30 20.11:3
92;Terminy:select:1;19'20 20.11:4
92;Terminy:select:1;21'50 20.11:5
92;Terminy:select:1;13'30 21.11:6
92;Terminy:select:1;19'20 21.11:7
92;Terminy:select:1;21'50 21.11:8
92;Terminy:select:1;13'30 22.11:9
92;Terminy:select:1;19'20 22.11:10
92;Terminy:select:1;21'50 22.11:11
92;Terminy:select:1;13'30 23.11:12
92;Terminy:select:1;19'20 23.11:13
92;Terminy:select:1;21'50 23.11:14
92;Terminy:select:1;13'30 24.11:15
92;Terminy:select:1;19'20 24.11:16
92;Terminy:select:1;21'50 24.11:17
92;Terminy:select:1;14'00 25.11:18
92;Terminy:select:1;19'20 25.11:19
92;Terminy:select:1;21'50 25.11:20
93;Terminy:select:1;14'00 19.11:0
93;Terminy:select:1;18'45 19.11:1
93;Terminy:select:1;20'30 19.11:2
93;Terminy:select:1;14'00 20.11:3
93;Terminy:select:1;18'45 20.11:4
93;Terminy:select:1;20'30 20.11:5
93;Terminy:select:1;14'00 21.11:6
93;Terminy:select:1;18'45 21.11:7
93;Terminy:select:1;20'30 21.11:8
93;Terminy:select:1;14'00 22.11:9
93;Terminy:select:1;18'45 22.11:10
93;Terminy:select:1;20'30 22.11:11
93;Terminy:select:1;14'00 23.11:12
93;Terminy:select:1;18'45 23.11:13
93;Terminy:select:1;20'30 23.11:14
93;Terminy:select:1;14'00 24.11:15
93;Terminy:select:1;18'45 24.11:16
93;Terminy:select:1;20'30 24.11:17
93;Terminy:select:1;20'30 25.11:18
94;Terminy:select:1;11'20 19.11:0
94;Terminy:select:1;17'40 19.11:1
94;Terminy:select:1;11'10 20.11:2
94;Terminy:select:1;17'30 20.11:3
94;Terminy:select:1;11'10 21.11:4
94;Terminy:select:1;17'30 21.11:5
94;Terminy:select:1;11'10 22.11:6
94;Terminy:select:1;17'30 22.11:7
94;Terminy:select:1;11'15 23.11:8
94;Terminy:select:1;17'30 23.11:9
94;Terminy:select:1;11'10 24.11:10
94;Terminy:select:1;17'30 24.11:11
94;Terminy:select:1;11'10 25.11:12
94;Terminy:select:1;17'30 25.11:13
95;Terminy:select:1;10'10 19.11:0
95;Terminy:select:1;14'15 19.11:1
95;Terminy:select:1;17'00 19.11:2
95;Terminy:select:1;10'30 20.11:3
95;Terminy:select:1;14'30 20.11:4
95;Terminy:select:1;17'00 20.11:5
95;Terminy:select:1;10'30 21.11:6
95;Terminy:select:1;14'30 21.11:7
95;Terminy:select:1;17'00 21.11:8
95;Terminy:select:1;10'30 22.11:9
95;Terminy:select:1;14'30 22.11:10
95;Terminy:select:1;17'00 22.11:11
95;Terminy:select:1;14'30 23.11:12
95;Terminy:select:1;17'00 23.11:13
95;Terminy:select:1;10'30 24.11:14
95;Terminy:select:1;14'30 24.11:15
95;Terminy:select:1;17'00 24.11:16
95;Terminy:select:1;13'15 24.11:17
95;Terminy:select:1;10'30 25.11:18
95;Terminy:select:1;14'30 25.11:19
95;Terminy:select:1;17'00 25.11:20
96;Terminy:select:1;9'00 19.11:0
97;Terminy:select:1;12'30 19.11:0
98;Terminy:select:1;10'00 19.11:0
99;Terminy:select:1;10'00 23.11:0
100;Terminy:select:1;11'00 23.11:0
101;Terminy:select:1;13'00* 25.11:0
101;Terminy:select:1;18'00* 25.11:1
102;Terminy:select:1;9'00 25.11:0
103;Terminy:select:1;17'00 25.11:0
104;Terminy:select:1;13'00* 18.11:0
104;Terminy:select:1;18'00* 18.11:1
105;Terminy:select:1;11'15 18.11:0
105;Terminy:select:1;15'00 18.11:1
105;Terminy:select:1;17'45 18.11:2
105;Terminy:select:1;18'30 18.11:3
105;Terminy:select:1;20'30 18.11:4
105;Terminy:select:1;21'10 18.11:5
105;Terminy:select:1;10'50 19.11:6
105;Terminy:select:1;13'40 19.11:7
105;Terminy:select:1;16'10 19.11:8
105;Terminy:select:1;18'30 19.11:9
105;Terminy:select:1;21'10 19.11:10
105;Terminy:select:1;10'50 20.11:11
105;Terminy:select:1;13'30 20.11:12
105;Terminy:select:1;16'10 20.11:13
105;Terminy:select:1;18'30 20.11:14
105;Terminy:select:1;21'10 20.11:15
105;Terminy:select:1;10'50 21.11:16
105;Terminy:select:1;13'30 21.11:17
105;Terminy:select:1;16'10 21.11:18
105;Terminy:select:1;18'30 21.11:19
105;Terminy:select:1;21'10 21.11:20
105;Terminy:select:1;10'50 22.11:21
105;Terminy:select:1;13'30 22.11:22
105;Terminy:select:1;16'10 22.11:23
105;Terminy:select:1;18'30 22.11:24
105;Terminy:select:1;21'10 22.11:25
105;Terminy:select:1;13'45 23.11:26
105;Terminy:select:1;16'15 23.11:27
105;Terminy:select:1;18'30 23.11:28
105;Terminy:select:1;21'10 23.11:29
105;Terminy:select:1;10'50 24.11:30
105;Terminy:select:1;13'30 24.11:31
105;Terminy:select:1;16'10 24.11:32
105;Terminy:select:1;18'30 24.11:33
105;Terminy:select:1;21'10 24.11:34
105;Terminy:select:1;10'40 25.11:35
105;Terminy:select:1;13'30 25.11:36
105;Terminy:select:1;16'10 25.11:37
105;Terminy:select:1;18'30 25.11:38
105;Terminy:select:1;21'10 25.11:39
106;Terminy:select:1;12'00 18.11:0
106;Terminy:select:1;14'10 18.11:1
106;Terminy:select:1;16'20 18.11:2
106;Terminy:select:1;18'15 18.11:3
106;Terminy:select:1;10'15 19.11:4
106;Terminy:select:1;14'10 19.11:5
106;Terminy:select:1;16'20 19.11:6
106;Terminy:select:1;11'00 20.11:7
106;Terminy:select:1;14'10 20.11:8
106;Terminy:select:1;16'20 20.11:9
106;Terminy:select:1;11'00 21.11:10
106;Terminy:select:1;14'10 21.11:11
106;Terminy:select:1;16'20 21.11:12
106;Terminy:select:1;10'15 22.11:13
106;Terminy:select:1;14'10 22.11:14
106;Terminy:select:1;16'20 22.11:15
106;Terminy:select:1;10'45 23.11:16
106;Terminy:select:1;11'40 23.11:17
106;Terminy:select:1;14'10 23.11:18
106;Terminy:select:1;16'20 23.11:19
106;Terminy:select:1;10'00 24.11:20
106;Terminy:select:1;14'10 24.11:21
106;Terminy:select:1;16'20 24.11:22
106;Terminy:select:1;11'15 25.11:23
106;Terminy:select:1;14'15 25.11:24
106;Terminy:select:1;16'20 25.11:25
107;Terminy:select:1;10'40 18.11:0
107;Terminy:select:1;17'20 18.11:1
107;Terminy:select:1;20'40 18.11:2
107;Terminy:select:1;12'20 19.11:3
107;Terminy:select:1;19'15 19.11:4
107;Terminy:select:1;19'15 20.11:5
107;Terminy:select:1;19'15 21.11:6
107;Terminy:select:1;12'10 22.11:7
107;Terminy:select:1;19'30 22.11:8
107;Terminy:select:1;12'40 23.11:9
107;Terminy:select:1;19'15 23.11:10
107;Terminy:select:1;19'30 24.11:11
107;Terminy:select:1;12'10 25.11:12
107;Terminy:select:1;19'30 25.11:13
108;Terminy:select:1;14'00 18.11:0
108;Terminy:select:1;19'30 18.11:1
108;Terminy:select:1;15'40 19.11:2
108;Terminy:select:1;15'40 20.11:3
108;Terminy:select:1;15'40 21.11:4
108;Terminy:select:1;15'40 22.11:5
108;Terminy:select:1;15'50 23.11:6
108;Terminy:select:1;15'40 24.11:7
108;Terminy:select:1;10'30 24.11:8
108;Terminy:select:1;15'40 25.11:9
109;Terminy:select:1;13'40 18.11:0
109;Terminy:select:1;16'00 18.11:1
109;Terminy:select:1;18'45 18.11:2
109;Terminy:select:1;21'00 18.11:3
109;Terminy:select:1;13'00 19.11:4
109;Terminy:select:1;15'50 19.11:5
109;Terminy:select:1;18'15 19.11:6
109;Terminy:select:1;20'40 19.11:7
109;Terminy:select:1;13'00 20.11:8
109;Terminy:select:1;15'50 20.11:9
109;Terminy:select:1;18'15 20.11:10
109;Terminy:select:1;20'40 20.11:11
109;Terminy:select:1;13'00 21.11:12
109;Terminy:select:1;17'20 21.11:13
109;Terminy:select:1;19'30 21.11:14
109;Terminy:select:1;21'40 21.11:15
109;Terminy:select:1;13'00 22.11:16
109;Terminy:select:1;15'50 22.11:17
109;Terminy:select:1;18'15 22.11:18
109;Terminy:select:1;20'40 22.11:19
109;Terminy:select:1;13'00 23.11:20
109;Terminy:select:1;15'50 23.11:21
109;Terminy:select:1;18'15 23.11:22
109;Terminy:select:1;20'40 23.11:23
109;Terminy:select:1;13'00 24.11:24
109;Terminy:select:1;15'50 24.11:25
109;Terminy:select:1;18'15 24.11:26
109;Terminy:select:1;20'40 24.11:27
109;Terminy:select:1;10'30 24.11:28
109;Terminy:select:1;13'10 25.11:29
109;Terminy:select:1;15'50 25.11:30
109;Terminy:select:1;18'15 25.11:31
109;Terminy:select:1;20'40 25.11:32
110;Terminy:select:1;12'50 18.11:0
110;Terminy:select:1;16'10 18.11:1
110;Terminy:select:1;19'45 18.11:2
110;Terminy:select:1;9'00 18.11:3
110;Terminy:select:1;19'30 19.11:4
110;Terminy:select:1;12'20 20.11:5
110;Terminy:select:1;19'30 20.11:6
110;Terminy:select:1;12'20 21.11:7
110;Terminy:select:1;19'30 21.11:8
110;Terminy:select:1;11'40 22.11:9
110;Terminy:select:1;20'15 22.11:10
110;Terminy:select:1;11'10 23.11:11
110;Terminy:select:1;19'30 23.11:12
110;Terminy:select:1;10'00 23.11:13
110;Terminy:select:1;12'00 24.11:14
110;Terminy:select:1;20'00 24.11:15
110;Terminy:select:1;11'00 25.11:16
110;Terminy:select:1;20'15 25.11:17
111;Terminy:select:1;15'20 18.11:0
112;Terminy:select:1;10'20 18.11:0
113;Terminy:select:1;11'45 18.11:0
114;Terminy:select:1;12'40 18.11:0
115;Terminy:select:1;15'40 18.11:0
115;Terminy:select:1;20'20 18.11:1
116;Terminy:select:1;10'10 18.11:0
116;Terminy:select:1;13'40 18.11:1
117;Terminy:select:1;10'00 18.11:0
118;Terminy:select:1;9'30 18.11:0
118;Terminy:select:1;12'20 19.11:1
118;Terminy:select:1;14'45 19.11:2
118;Terminy:select:1;17'00 19.11:3
118;Terminy:select:1;10'00 19.11:4
118;Terminy:select:1;10'30 19.11:5
118;Terminy:select:1;10'00 20.11:6
118;Terminy:select:1;12'10 20.11:7
118;Terminy:select:1;14'30 20.11:8
118;Terminy:select:1;17'00 20.11:9
118;Terminy:select:1;10'00 21.11:10
118;Terminy:select:1;12'10 21.11:11
118;Terminy:select:1;17'00 21.11:12
118;Terminy:select:1;12'20 22.11:13
118;Terminy:select:1;15'10 22.11:14
118;Terminy:select:1;17'15 22.11:15
118;Terminy:select:1;11'00 22.11:16
118;Terminy:select:1;10'10 23.11:17
118;Terminy:select:1;12'30 23.11:18
118;Terminy:select:1;14'30 23.11:19
118;Terminy:select:1;17'00 23.11:20
118;Terminy:select:1;12'15 24.11:21
118;Terminy:select:1;15'30 24.11:22
118;Terminy:select:1;17'10 24.11:23
118;Terminy:select:1;10'00 25.11:24
118;Terminy:select:1;12'20 25.11:25
118;Terminy:select:1;15'20 25.11:26
118;Terminy:select:1;17'15 25.11:27
119;Terminy:select:1;9'45 18.11:0
119;Terminy:select:1;10'30 19.11:1
119;Terminy:select:1;10'30 20.11:2
119;Terminy:select:1;10'30 21.11:3
119;Terminy:select:1;14'30 21.11:4
119;Terminy:select:1;10'30 22.11:5
119;Terminy:select:1;10'30 23.11:6
119;Terminy:select:1;10'30 25.11:7
120;Terminy:select:1;13'30 19.11:0
120;Terminy:select:1;18'45 19.11:1
120;Terminy:select:1;21'15 19.11:2
120;Terminy:select:1;13'15 20.11:3
120;Terminy:select:1;18'45 20.11:4
120;Terminy:select:1;21'20 20.11:5
120;Terminy:select:1;13'10 21.11:6
120;Terminy:select:1;18'45 21.11:7
120;Terminy:select:1;21'20 21.11:8
120;Terminy:select:1;13'15 22.11:9
120;Terminy:select:1;18'45 22.11:10
120;Terminy:select:1;21'20 22.11:11
120;Terminy:select:1;13'15 23.11:12
120;Terminy:select:1;18'45 23.11:13
120;Terminy:select:1;21'20 23.11:14
120;Terminy:select:1;13'15 24.11:15
120;Terminy:select:1;18'45 24.11:16
120;Terminy:select:1;21'20 24.11:17
120;Terminy:select:1;13'20 25.11:18
120;Terminy:select:1;18'45 25.11:19
120;Terminy:select:1;21'20 25.11:20
121;Terminy:select:1;11'20 19.11:0
121;Terminy:select:1;17'30 19.11:1
121;Terminy:select:1;11'20 20.11:2
121;Terminy:select:1;17'30 20.11:3
121;Terminy:select:1;11'20 21.11:4
121;Terminy:select:1;17'30 21.11:5
121;Terminy:select:1;11'20 22.11:6
121;Terminy:select:1;17'30 22.11:7
121;Terminy:select:1;11'20 23.11:8
121;Terminy:select:1;17'30 23.11:9
121;Terminy:select:1;12'30 24.11:10
121;Terminy:select:1;17'30 24.11:11
121;Terminy:select:1;10'10 25.11:12
121;Terminy:select:1;17'30 25.11:13
122;Terminy:select:1;14'40 19.11:0
122;Terminy:select:1;20'20 19.11:1
122;Terminy:select:1;14'45 20.11:2
122;Terminy:select:1;20'20 20.11:3
122;Terminy:select:1;14'45 21.11:4
122;Terminy:select:1;20'20 21.11:5
122;Terminy:select:1;14'45 22.11:6
122;Terminy:select:1;20'30 22.11:7
122;Terminy:select:1;14'45 23.11:8
122;Terminy:select:1;20'20 23.11:9
122;Terminy:select:1;14'45 24.11:10
122;Terminy:select:1;20'20 24.11:11
122;Terminy:select:1;14'45 25.11:12
122;Terminy:select:1;20'30 25.11:13
123;Terminy:select:1;11'50 19.11:0
123;Terminy:select:1;15'20 19.11:1
123;Terminy:select:1;17'15 19.11:2
123;Terminy:select:1;10'20 20.11:3
123;Terminy:select:1;15'20 20.11:4
123;Terminy:select:1;17'15 20.11:5
123;Terminy:select:1;10'20 21.11:6
123;Terminy:select:1;15'20 21.11:7
123;Terminy:select:1;17'10 21.11:8
123;Terminy:select:1;10'20 22.11:9
123;Terminy:select:1;15'20 22.11:10
123;Terminy:select:1;10'00 23.11:11
123;Terminy:select:1;15'20 23.11:12
123;Terminy:select:1;17'15 23.11:13
123;Terminy:select:1;10'15 24.11:14
123;Terminy:select:1;15'20 24.11:15
123;Terminy:select:1;10'20 25.11:16
123;Terminy:select:1;15'30 25.11:17
124;Terminy:select:1;19'00 19.11:0
124;Terminy:select:1;21'30 19.11:1
124;Terminy:select:1;19'00 20.11:2
124;Terminy:select:1;21'30 20.11:3
124;Terminy:select:1;19'00 21.11:4
124;Terminy:select:1;21'30 21.11:5
124;Terminy:select:1;19'00 22.11:6
124;Terminy:select:1;21'30 22.11:7
124;Terminy:select:1;19'00 23.11:8
124;Terminy:select:1;21'30 23.11:9
124;Terminy:select:1;19'00 24.11:10
124;Terminy:select:1;21'30 24.11:11
124;Terminy:select:1;19'00 25.11:12
124;Terminy:select:1;21'30 25.11:13
125;Terminy:select:1;12'00 19.11:0
126;Terminy:select:1;10'10 20.11:0
126;Terminy:select:1;12'30 20.11:1
126;Terminy:select:1;10'10 21.11:2
126;Terminy:select:1;12'30 21.11:3
127;Terminy:select:1;15'30 21.11:0
128;Terminy:select:1;18'00 22.11:0
129;Terminy:select:1;9'30 23.11:0
130;Terminy:select:1;18'00* 24.11:0
131;Terminy:select:1;13'00 25.11:0
131;Terminy:select:1;18'00 25.11:1
132;Terminy:select:1;9'00 25.11:0
133;Terminy:select:1;13'00 18.11:0
133;Terminy:select:1;18'00 18.11:1
134;Terminy:select:1;11'00 18.11:0
134;Terminy:select:1;15'00 18.11:1
134;Terminy:select:1;17'45 18.11:2
134;Terminy:select:1;18'30 18.11:3
134;Terminy:select:1;20'30 18.11:4
134;Terminy:select:1;21'10 18.11:5
134;Terminy:select:1;10'50 19.11:6
134;Terminy:select:1;13'30 19.11:7
134;Terminy:select:1;16'10 19.11:8
134;Terminy:select:1;18'30 19.11:9
134;Terminy:select:1;21'10 19.11:10
134;Terminy:select:1;10'50 20.11:11
134;Terminy:select:1;13'30 20.11:12
134;Terminy:select:1;16'10 20.11:13
134;Terminy:select:1;18'30 20.11:14
134;Terminy:select:1;21'10 20.11:15
134;Terminy:select:1;10'50 21.11:16
134;Terminy:select:1;13'30 21.11:17
134;Terminy:select:1;16'10 21.11:18
134;Terminy:select:1;18'30 21.11:19
134;Terminy:select:1;21'10 21.11:20
134;Terminy:select:1;10'50 22.11:21
134;Terminy:select:1;13'30 22.11:22
134;Terminy:select:1;16'10 22.11:23
134;Terminy:select:1;21'10 22.11:24
134;Terminy:select:1;10'50 23.11:25
134;Terminy:select:1;13'30 23.11:26
134;Terminy:select:1;16'10 23.11:27
134;Terminy:select:1;18'30 23.11:28
134;Terminy:select:1;21'10 23.11:29
134;Terminy:select:1;10'50 24.11:30
134;Terminy:select:1;13'30 24.11:31
134;Terminy:select:1;16'10 24.11:32
134;Terminy:select:1;18'30 24.11:33
134;Terminy:select:1;21'10 24.11:34
134;Terminy:select:1;10'40 25.11:35
134;Terminy:select:1;13'30 25.11:36
134;Terminy:select:1;16'10 25.11:37
134;Terminy:select:1;18'30 25.11:38
134;Terminy:select:1;21'10 25.11:39
135;Terminy:select:1;12'00 18.11:0
135;Terminy:select:1;14'10 18.11:1
135;Terminy:select:1;16'20 18.11:2
135;Terminy:select:1;18'15 18.11:3
135;Terminy:select:1;14'10 19.11:4
135;Terminy:select:1;16'20 19.11:5
135;Terminy:select:1;10'00 19.11:6
135;Terminy:select:1;11'00 20.11:7
135;Terminy:select:1;14'10 20.11:8
135;Terminy:select:1;16'20 20.11:9
135;Terminy:select:1;11'00 21.11:10
135;Terminy:select:1;14'10 21.11:11
135;Terminy:select:1;16'20 21.11:12
135;Terminy:select:1;11'00 22.11:13
135;Terminy:select:1;14'10 22.11:14
135;Terminy:select:1;16'20 22.11:15
135;Terminy:select:1;11'00 23.11:16
135;Terminy:select:1;14'10 23.11:17
135;Terminy:select:1;16'20 23.11:18
135;Terminy:select:1;14'10 24.11:19
135;Terminy:select:1;16'20 24.11:20
135;Terminy:select:1;11'00 24.11:21
135;Terminy:select:1;11'15 25.11:22
135;Terminy:select:1;14'10 25.11:23
135;Terminy:select:1;16'20 25.11:24
136;Terminy:select:1;10'40 18.11:0
136;Terminy:select:1;17'20 18.11:1
136;Terminy:select:1;20'40 18.11:2
136;Terminy:select:1;12'10 19.11:3
136;Terminy:select:1;19'15 19.11:4
136;Terminy:select:1;19'15 20.11:5
136;Terminy:select:1;19'15 21.11:6
136;Terminy:select:1;12'10 22.11:7
136;Terminy:select:1;19'30 22.11:8
136;Terminy:select:1;12'10 23.11:9
136;Terminy:select:1;19'15 23.11:10
136;Terminy:select:1;12'10 24.11:11
